date,value,source,parser
2026-04-10,140.6,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-04-10,140.6,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
2026-05-09,133.4,google-news-llm,llm:google_news_llm_v1
2026-05-11,90,google-news-llm,llm:google_news_llm_v1
