date,value,source,parser
2026-05-14,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-05-15,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-05-29,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-15,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-16,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-17,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-18,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-20,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-21,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-22,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-23,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-24,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-25,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-27,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-28,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-29,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-06-30,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-01,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-02,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-04,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-05,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-06,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-07,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-08,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-09,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-11,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-12,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-13,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-14,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-21,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-22,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-23,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-25,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-26,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
2026-07-27,0.6,https://tradingeconomics.com/india/current-account-to-gdp,tiered:tiered_v1
