date,value,source,parser
2026-05-14,-20.67,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-05-15,-20.67,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-05-29,-28.38,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-15,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-16,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-17,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-18,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-20,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-21,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
2026-06-22,-28.21,https://tradingeconomics.com/india/balance-of-trade,tiered:tiered_v1
