date,value,source,parser
2026-05-13,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-14,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-15,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-16,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-17,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-18,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-19,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-20,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-21,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-22,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-26,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-29,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-30,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-05-31,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-01,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-02,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-03,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-04,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-05,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-06,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-07,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-08,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-09,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-10,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-11,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-12,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-13,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-14,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-15,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-16,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-17,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-18,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-19,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-20,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-21,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-22,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-23,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-24,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-25,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-26,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-27,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-28,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-29,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-06-30,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-01,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-02,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-03,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-04,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-05,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-06,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-07,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-08,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-09,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-10,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-11,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-12,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-13,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-14,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-15,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-16,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-17,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
2026-07-18,91.7,https://www.ppac.gov.in/,tiered:tiered_v1
