date,value,source,parser
2026-05-14,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-05-15,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-05-29,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-05,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-15,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-16,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-17,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-18,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-20,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-21,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-22,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-23,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-24,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-25,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-27,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-28,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-29,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-06-30,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-01,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-02,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-04,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-05,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-06,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-07,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-08,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-09,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-11,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-12,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-13,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-14,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-21,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-22,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-23,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-25,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-26,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-27,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-28,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-29,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-07-30,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-01,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-02,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-03,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-04,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-05,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-06,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-08,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-09,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-10,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-11,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-12,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-13,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-15,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-16,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-17,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-18,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-19,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-20,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-22,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-23,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-25,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-27,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-29,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-30,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-08-31,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-09-01,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-09-02,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
2026-09-03,97.8,https://tradingeconomics.com/india/government-budget,tiered:tiered_v1
